benchmark_iterations,error,groups,height,input_channels,kernel,layer_name,layer_type,mean_latency_ms,median_latency_ms,native_input_channels,native_output_channels,output_channels,output_height,output_width,p95_latency_ms,precision,profile_wall_time_seconds,repeat_median_latency_ms,reproducibility_relative_error,stage3_targeted_refinement,status,stride,tactic_name,tactic_value,tensorrt_layer_type,warmup_iterations,width
200,,1,40,64,3,model.6.m.1.cv2.conv,Conv2d,0.02966319997794926,0.0284000001847744,64,64,48,40,40,0.03529920056462288,fp16,0.6302789929977735,,,,success,1,volta_fp16x2_hcudnn_winograd_fp16x2_128x128_ldg1_ldg4_relu_tile148t_nt_v1,0xd46b3ee2b59f893c,CaskConvolution,50,40
200,,1,40,64,3,model.6.m.0.cv1.conv,Conv2d,0.029754239981994033,0.026623999699950218,64,64,56,40,40,0.05294560063630342,fp16,0.6505351179985155,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8,0x784dcede905d06c0,CaskConvolution,50,40
200,,1,40,64,3,model.6.m.0.cv2.conv,Conv2d,0.029754239981994033,0.026623999699950218,64,64,56,40,40,0.05294560063630342,fp16,0.6505351179985155,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8,0x784dcede905d06c0,CaskConvolution,50,40
200,,1,40,64,3,model.6.m.1.cv1.conv,Conv2d,0.029754239981994033,0.026623999699950218,64,64,56,40,40,0.05294560063630342,fp16,0.6505351179985155,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8,0x784dcede905d06c0,CaskConvolution,50,40
200,,1,40,64,3,model.6.m.1.cv2.conv,Conv2d,0.029754239981994033,0.026623999699950218,64,64,56,40,40,0.05294560063630342,fp16,0.6505351179985155,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8,0x784dcede905d06c0,CaskConvolution,50,40
200,,1,40,64,3,model.6.m.0.cv1.conv,Conv2d,0.030429119961336255,0.026847999542951584,64,64,64,40,40,0.046804800443351176,fp16,0.6554522660007933,0.028303999453783035,0.05423122525393873,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x55fb34a08663e5ae,CaskConvolution,50,40
200,,1,40,64,3,model.6.m.0.cv2.conv,Conv2d,0.030429119961336255,0.026847999542951584,64,64,64,40,40,0.046804800443351176,fp16,0.6554522660007933,0.028303999453783035,0.05423122525393873,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x55fb34a08663e5ae,CaskConvolution,50,40
200,,1,40,64,3,model.6.m.1.cv1.conv,Conv2d,0.030429119961336255,0.026847999542951584,64,64,64,40,40,0.046804800443351176,fp16,0.6554522660007933,0.028303999453783035,0.05423122525393873,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x55fb34a08663e5ae,CaskConvolution,50,40
200,,1,40,64,3,model.6.m.1.cv2.conv,Conv2d,0.030429119961336255,0.026847999542951584,64,64,64,40,40,0.046804800443351176,fp16,0.6554522660007933,0.028303999453783035,0.05423122525393873,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x55fb34a08663e5ae,CaskConvolution,50,40
200,,1,40,64,1,model.6.cv2.conv,Conv2d,0.0253657600376755,0.023584000766277313,256,128,32,40,40,0.03481600061058998,fp16,0.09625848400173709,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,64,1,model.6.cv2.conv,Conv2d,0.027875840207561852,0.02457600086927414,256,128,64,40,40,0.04284480046480887,fp16,0.0973335960006807,,,,success,1,volta_hcudnn_128x128_relu_small_nn_v1,0x94dc70026a3bd827,CaskConvolution,50,40
200,,1,40,64,1,model.6.cv2.conv,Conv2d,0.024198399977758526,0.023631999269127846,256,128,96,40,40,0.028641600161790848,fp16,0.09993613700135029,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,64,1,model.6.cv2.conv,Conv2d,0.029420799948275088,0.027135999873280525,256,128,128,40,40,0.045176000520586936,fp16,0.10381952099851333,,,,success,1,volta_hcudnn_128x128_relu_medium_nn_v1,0xd74356270b3a903a,CaskConvolution,50,40
200,,1,40,128,1,model.6.cv2.conv,Conv2d,0.032259200271219014,0.02443200070410967,256,128,32,40,40,0.06257599927484987,fp16,0.10194349199809949,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize32x32x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000205c4,CaskGemmConvolution,50,40
200,,1,40,128,1,model.6.cv2.conv,Conv2d,0.02689536021091044,0.02393599972128868,256,128,64,40,40,0.047523199953138806,fp16,0.09674255500067375,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r1s1,0xe67db95e0c20b618,CaskConvolution,50,40
200,,1,40,128,1,model.6.cv2.conv,Conv2d,0.03054672006517649,0.028863999992609024,256,128,96,40,40,0.03931680042296644,fp16,0.09976961000211304,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,128,1,model.6.cv2.conv,Conv2d,0.026682560173794626,0.0244159996509552,256,128,128,40,40,0.04067840054631233,fp16,0.0939309540008253,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x128x32_stage1_warpsize2x2x1_g1_tensor16x8x8_simple_t1r1s1,0x249110624ee04937,CaskConvolution,50,40
200,,1,40,192,1,model.6.cv2.conv,Conv2d,0.02528432011604309,0.023616000078618526,256,128,32,40,40,0.03439040090888738,fp16,1.0653005029998894,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x32x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000203a2,CaskGemmConvolution,50,40
200,,1,40,192,1,model.6.cv2.conv,Conv2d,0.028394080176949502,0.02454400062561035,256,128,64,40,40,0.05363199859857559,fp16,1.0561039419990266,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r1s1,0xe67db95e0c20b618,CaskConvolution,50,40
200,,1,40,192,1,model.6.cv2.conv,Conv2d,0.0256003201007843,0.022911999374628067,256,128,96,40,40,0.03925760071724652,fp16,1.0251095059975341,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x32x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000203a2,CaskGemmConvolution,50,40
200,,1,40,192,1,model.6.cv2.conv,Conv2d,0.0272120001912117,0.02486399933695793,256,128,128,40,40,0.04065600018948316,fp16,1.0161711390028358,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000205c0,CaskGemmConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.025968480072915554,0.02412799932062626,256,128,8,40,40,0.034955201297998416,fp16,1.170457535998139,,,,success,1,volta_h884gemm_64x64_ldg8_tn_v1,0x000000000002048e,CaskGemmConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.026445280034095048,0.02252800017595291,256,128,16,40,40,0.054215998761355855,fp16,1.23902908799937,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x32x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000203a2,CaskGemmConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.0267416001111269,0.023072000592947006,256,128,24,40,40,0.05020800102502102,fp16,1.2271031839991338,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_simple_t1r1s1,0x017a89ce2d82b850,CaskConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.02509568015113473,0.02252800017595291,256,128,32,40,40,0.03758879881352183,fp16,1.220691351001733,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x32x64_stage1_warpsize2x2x1_tensor16x8x8,0x000000000002037c,CaskGemmConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.0274604800529778,0.02396799996495247,256,128,40,40,40,0.05001600068062543,fp16,1.2344023110017588,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x64x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000204c8,CaskGemmConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.032345280088484286,0.02884799987077713,256,128,48,40,40,0.05956479907035827,fp16,1.1741780369993648,,,,success,1,sm50_xmma_conv_fprop_fused_conv_act_fp16_NCxHW2_fp16_NCxHW2_KCRS_fp16_fp16_fp16_Acchalf2_2_2_cC2_dC2_srcVec2_fltVec2_2_TP2_TQ8_C4_R1_S1_U1_V1,0xb4e36a692db6a520,CaskConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.02736928011290729,0.024191999807953835,256,128,56,40,40,0.0470783999189734,fp16,1.2021945070009679,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x64x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000204d9,CaskGemmConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.02790784018114209,0.02457600086927414,256,128,64,40,40,0.05472319945693016,fp16,1.192743152998446,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_simple_t1r1s1,0x62a22cfa1199e58e,CaskConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.025788960224017502,0.024671999737620354,256,128,72,40,40,0.030734399240463967,fp16,1.2320833090016095,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x32x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000203a2,CaskGemmConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.026990560023114084,0.025728000327944756,256,128,80,40,40,0.036937601305544354,fp16,1.179934832998697,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r1s1,0xd8c128ae16cb4132,CaskConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.0426636797003448,0.04073600098490715,256,128,88,40,40,0.05366559848189352,fp16,1.2158136270008981,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.04049279969185591,0.03984000161290169,256,128,96,40,40,0.04230560157448053,fp16,1.1784573549994093,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.03485871980898082,0.0307839997112751,256,128,104,40,40,0.05590719878673543,fp16,1.1890686959995946,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000205c3,CaskGemmConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.04195215987041592,0.04055999964475632,256,128,112,40,40,0.052761599235236635,fp16,1.2149827180001012,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.03328159978613257,0.030719999223947525,256,128,120,40,40,0.045927998796105346,fp16,1.175275273002626,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x64x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000204d9,CaskGemmConvolution,50,40
200,,1,40,256,1,model.6.cv2.conv,Conv2d,0.03115743993781507,0.02812799997627735,256,128,128,40,40,0.053592001274228064,fp16,1.1876366760006931,0.02879999950528145,0.023890768258349307,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_simple_t1r1s1,0x62a22cfa1199e58e,CaskConvolution,50,40
200,,1,40,32,3,model.7.conv,Conv2d,0.029960320042446257,0.02595200017094612,128,256,64,20,20,0.053508800640702216,fp16,0.7609276619987213,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc8,0xc5917dd3c56d6621,CaskConvolution,50,40
200,,1,40,32,3,model.7.conv,Conv2d,0.029931359980255364,0.026623999699950218,128,256,128,20,20,0.051873600110411644,fp16,0.8145353170002636,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,32,3,model.7.conv,Conv2d,0.025431040115654467,0.024351999163627625,128,256,192,20,20,0.030932800658047193,fp16,0.811001132002275,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc8,0xc5917dd3c56d6621,CaskConvolution,50,40
200,,1,40,32,3,model.7.conv,Conv2d,0.029849119875580074,0.026623999699950218,128,256,256,20,20,0.05436160024255513,fp16,0.7696363899995049,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc4,0x33509f977ccad5d4,CaskConvolution,50,40
200,,1,40,64,3,model.7.conv,Conv2d,0.026776160141453148,0.024992000311613083,128,256,64,20,20,0.03696959838271141,fp16,0.5371514770013164,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x75585ae3e9dedb93,CaskConvolution,50,40
200,,1,40,64,3,model.7.conv,Conv2d,0.027807839941233398,0.026623999699950218,128,256,128,20,20,0.03422879967838525,fp16,0.5089182800002163,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x75585ae3e9dedb93,CaskConvolution,50,40
200,,1,40,64,3,model.7.conv,Conv2d,0.029036799911409616,0.026399999856948853,128,256,192,20,20,0.04695199988782406,fp16,0.5241398990001471,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,40
200,,1,40,64,3,model.7.conv,Conv2d,0.03153631999157369,0.02723200060427189,128,256,256,20,20,0.05718559920787809,fp16,0.5341133909969358,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,40
200,,1,40,96,3,model.7.conv,Conv2d,0.03127856006845832,0.028672000393271446,128,256,64,20,20,0.046678401343524446,fp16,0.5292725510007585,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x75585ae3e9dedb93,CaskConvolution,50,40
200,,1,40,96,3,model.7.conv,Conv2d,0.03190255981869996,0.030719999223947525,128,256,128,20,20,0.038993598334491224,fp16,0.5072417060000589,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,96,3,model.7.conv,Conv2d,0.036452320022508505,0.03276799991726875,128,256,192,20,20,0.05248480103909969,fp16,0.528726895001455,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,40
200,,1,40,96,3,model.7.conv,Conv2d,0.034553279858082535,0.03310399875044823,128,256,256,20,20,0.04475200157612562,fp16,0.5172814249999647,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.029076639972627164,0.026559999212622643,128,256,8,20,20,0.04953600000590082,fp16,0.5421592810016591,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.028394879894331097,0.026623999699950218,128,256,16,20,20,0.03686880115419626,fp16,0.5350102630000038,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.032029919968917964,0.028575999662280083,128,256,24,20,20,0.05680160038173199,fp16,0.5324452730019402,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.031772479908540846,0.028144000098109245,128,256,32,20,20,0.05127519872039554,fp16,0.5360700829987763,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.03113295993767679,0.028255999088287354,128,256,40,20,20,0.04508480038493871,fp16,0.5439088980019733,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x55fb34a08663e5ae,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.02930783998221159,0.028384000062942505,128,256,48,20,20,0.03489600066095588,fp16,0.5546402630025113,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.029783999966457485,0.028384000062942505,128,256,56,20,20,0.04202079959213734,fp16,0.5520124329996179,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x55fb34a08663e5ae,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.03106256006285548,0.029343999922275543,128,256,64,20,20,0.03706880118697875,fp16,0.5308845750005275,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x75585ae3e9dedb93,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.032334880139678716,0.028960000723600388,128,256,72,20,20,0.05417119860649107,fp16,0.5583466969983419,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.032489600060507655,0.028672000393271446,128,256,80,20,20,0.05585440006107089,fp16,0.5383185169994249,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.03023312003351748,0.02923200000077486,128,256,88,20,20,0.03338239993900056,fp16,0.5502012920005654,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x75585ae3e9dedb93,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.032189919902011754,0.028672000393271446,128,256,96,20,20,0.052316798642277666,fp16,0.5417910360010865,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.032405759990215305,0.029920000582933426,128,256,104,20,20,0.049470400251448145,fp16,0.5477416300018376,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.033078239923343064,0.030719999223947525,128,256,112,20,20,0.04511680025607345,fp16,0.5615253870018933,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.03127408003434539,0.029279999434947968,128,256,120,20,20,0.040979198925197115,fp16,0.5622832480003126,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.032571839904412626,0.031072000041604042,128,256,128,20,20,0.03910879828035825,fp16,0.5140268840004865,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x55fb34a08663e5ae,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.031532639991492036,0.030527999624609947,128,256,136,20,20,0.040947198867797845,fp16,0.5401119039997866,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.033622719934210184,0.030719999223947525,128,256,144,20,20,0.04913919977843753,fp16,0.5491423690000374,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.03278895979747176,0.030704000033438206,128,256,152,20,20,0.04420160092413424,fp16,0.5600596010008303,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x55fb34a08663e5ae,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.0343094399292022,0.03198400139808655,128,256,160,20,20,0.04720640107989308,fp16,0.5334791499990388,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.03426352001726627,0.03276799991726875,128,256,168,20,20,0.043110399693250624,fp16,0.5392182610012242,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x55fb34a08663e5ae,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.033771999971941115,0.03244800120592117,128,256,176,20,20,0.03922399841248978,fp16,0.5353304790005495,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.03567328000441194,0.03283200040459633,128,256,184,20,20,0.04984799940139054,fp16,0.5530493289988954,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,40
200,,1,40,128,3,model.7.conv,Conv2d,0.035262399967759844,0.03276799991726875,128,256,192,20,20,0.04892960004508495,fp16,0.5096005150007841,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,40
